Column1,timestamp,系统负荷,日前联络线计划,新能源预测,发布时间,DATE,PERIOD
40666,2021/8/31 4:45,23005.5,-4124,3642.1,2021/8/29,2021/8/31,19
40669,2021/8/31 5:00,23182,-4531,3684.7,2021/8/29,2021/8/31,20
40672,2021/8/31 5:15,23376.9,-4531,3729.89,2021/8/29,2021/8/31,21
40675,2021/8/31 5:30,23571.2,-4531,3777.67,2021/8/29,2021/8/31,22
40678,2021/8/31 5:45,23718.7,-4531,3832.68,2021/8/29,2021/8/31,23
40681,2021/8/31 6:00,23975.4,-5345,3907.75,2021/8/29,2021/8/31,24
40684,2021/8/31 6:15,24151.1,-5345,3997,2021/8/29,2021/8/31,25
40687,2021/8/31 6:30,24318.3,-5345,4106.8,2021/8/29,2021/8/31,26
40690,2021/8/31 6:45,24470.5,-5345,4229.7,2021/8/29,2021/8/31,27
40693,2021/8/31 7:00,24491.8,-5578,4322.38,2021/8/29,2021/8/31,28
40696,2021/8/31 7:15,24297.1,-5808,4432.51,2021/8/29,2021/8/31,29
40699,2021/8/31 7:30,24099.9,-6036,4563.32,2021/8/29,2021/8/31,30
40702,2021/8/31 7:45,23956.3,-6263,4691.67,2021/8/29,2021/8/31,31
40705,2021/8/31 8:00,23883.8,-6491,4733.61,2021/8/29,2021/8/31,32
40708,2021/8/31 8:15,23850.3,-6720,4830.88,2021/8/29,2021/8/31,33
40711,2021/8/31 8:30,23793.5,-6948,4922.76,2021/8/29,2021/8/31,34
40714,2021/8/31 8:45,23775.8,-7175,5020.82,2021/8/29,2021/8/31,35
40717,2021/8/31 9:00,23779.5,-7175,5145.14,2021/8/29,2021/8/31,36
40720,2021/8/31 9:15,23819.5,-7175,5275.5,2021/8/29,2021/8/31,37
40723,2021/8/31 9:30,23851.9,-7175,5392.75,2021/8/29,2021/8/31,38
40726,2021/8/31 9:45,23919,-7175,5533.13,2021/8/29,2021/8/31,39
40729,2021/8/31 10:00,24078.6,-7175,5629.54,2021/8/29,2021/8/31,40
40732,2021/8/31 10:15,24217.8,-7175,5697.98,2021/8/29,2021/8/31,41
40735,2021/8/31 10:30,24290.3,-7175,5781.51,2021/8/29,2021/8/31,42
40738,2021/8/31 10:45,24347.6,-7175,5906.34,2021/8/29,2021/8/31,43
40741,2021/8/31 11:00,24460.6,-6338,6000.04,2021/8/29,2021/8/31,44
40744,2021/8/31 11:15,24467.5,-6110,6017.99,2021/8/29,2021/8/31,45
40747,2021/8/31 11:30,24325.4,-5881,6048.11,2021/8/29,2021/8/31,46
40750,2021/8/31 11:45,24137.2,-5653,6012.59,2021/8/29,2021/8/31,47
40753,2021/8/31 12:00,23988.6,-5653,5930.77,2021/8/29,2021/8/31,48
40756,2021/8/31 12:15,23810.6,-5653,5840.01,2021/8/29,2021/8/31,49
40759,2021/8/31 12:30,23685.4,-5653,5742.01,2021/8/29,2021/8/31,50
40762,2021/8/31 12:45,23645.2,-5653,5665.79,2021/8/29,2021/8/31,51
40765,2021/8/31 13:00,23644.6,-6263,5573.31,2021/8/29,2021/8/31,52
40768,2021/8/31 13:15,23606.8,-6263,5458.74,2021/8/29,2021/8/31,53
40771,2021/8/31 13:30,23588.7,-6263,5365.96,2021/8/29,2021/8/31,54
40774,2021/8/31 13:45,23670.8,-6263,5253.33,2021/8/29,2021/8/31,55
40777,2021/8/31 14:00,23814.4,-6263,5092.52,2021/8/29,2021/8/31,56
40780,2021/8/31 14:15,23968.2,-6263,4952.11,2021/8/29,2021/8/31,57
40783,2021/8/31 14:30,24129.8,-6263,4831.18,2021/8/29,2021/8/31,58
40786,2021/8/31 14:45,24317.7,-6263,4738.53,2021/8/29,2021/8/31,59
40789,2021/8/31 15:00,24601.9,-6263,4604.81,2021/8/29,2021/8/31,60
40792,2021/8/31 15:15,24786.3,-6263,4432.37,2021/8/29,2021/8/31,61
40795,2021/8/31 15:30,24996.3,-6263,4291.99,2021/8/29,2021/8/31,62
40798,2021/8/31 15:45,25217.4,-6263,4151.03,2021/8/29,2021/8/31,63
40801,2021/8/31 16:00,25409.3,-6263,3969.2,2021/8/29,2021/8/31,64
40804,2021/8/31 16:15,25601.7,-6263,3808.13,2021/8/29,2021/8/31,65
40807,2021/8/31 16:30,25860.8,-6263,3671.38,2021/8/29,2021/8/31,66
40810,2021/8/31 16:45,26175.2,-6263,3513.84,2021/8/29,2021/8/31,67
40813,2021/8/31 17:00,26408.5,-6491,3379.62,2021/8/29,2021/8/31,68
40816,2021/8/31 17:15,26638.4,-6720,3262.6,2021/8/29,2021/8/31,69
40819,2021/8/31 17:30,26898.1,-6948,3166.01,2021/8/29,2021/8/31,70
40822,2021/8/31 17:45,27168.7,-7175,3080.65,2021/8/29,2021/8/31,71
40825,2021/8/31 18:00,27348.2,-7170,3043.45,2021/8/29,2021/8/31,72
40828,2021/8/31 18:15,27481.1,-7170,3025.61,2021/8/29,2021/8/31,73
40831,2021/8/31 18:30,27517.8,-7170,3036.63,2021/8/29,2021/8/31,74
40834,2021/8/31 18:45,27560.5,-7170,3057.66,2021/8/29,2021/8/31,75
40837,2021/8/31 19:00,27651.3,-7170,3098.81,2021/8/29,2021/8/31,76
40840,2021/8/31 19:15,27703.1,-7170,3148.38,2021/8/29,2021/8/31,77
40843,2021/8/31 19:30,27632.4,-7170,3190.65,2021/8/29,2021/8/31,78
40846,2021/8/31 19:45,27505.9,-7170,3240.7,2021/8/29,2021/8/31,79
40849,2021/8/31 20:00,27371.3,-7170,3273.2,2021/8/29,2021/8/31,80
40852,2021/8/31 20:15,27201.8,-7170,3291.55,2021/8/29,2021/8/31,81
40855,2021/8/31 20:30,27024.4,-7170,3309.77,2021/8/29,2021/8/31,82
40858,2021/8/31 20:45,26918.7,-7170,3324.93,2021/8/29,2021/8/31,83
40861,2021/8/31 21:00,26811,-6943,3320.68,2021/8/29,2021/8/31,84
40864,2021/8/31 21:15,26541.4,-6715,3299.42,2021/8/29,2021/8/31,85
40867,2021/8/31 21:30,26180.1,-6486,3282.67,2021/8/29,2021/8/31,86
40870,2021/8/31 21:45,25821.3,-6258,3274.89,2021/8/29,2021/8/31,87
40873,2021/8/31 22:00,25440.7,-4810,3247.41,2021/8/29,2021/8/31,88
40876,2021/8/31 22:15,25131.3,-4582,3214.53,2021/8/29,2021/8/31,89
40879,2021/8/31 22:30,24940.6,-4352,3186.13,2021/8/29,2021/8/31,90
40882,2021/8/31 22:45,24793,-4124,3148.51,2021/8/29,2021/8/31,91
40885,2021/8/31 23:00,24628.2,-4124,3094.76,2021/8/29,2021/8/31,92
40888,2021/8/31 23:15,24355.1,-4124,3105.83,2021/8/29,2021/8/31,93
40891,2021/8/31 23:30,23917.8,-4124,3045.7,2021/8/29,2021/8/31,94
40894,2021/8/31 23:45,23524.3,-4124,3026.85,2021/8/29,2021/8/31,95
40897,2021/9/1 0:00,23805.9,-4849,2936.48,2021/8/30,2021/9/1,0
40900,2021/9/1 0:15,23695.3,-4607,2873.45,2021/8/30,2021/9/1,1
40903,2021/9/1 0:30,23571.5,-4365,2808.63,2021/8/30,2021/9/1,2
40906,2021/9/1 0:45,23465.7,-4124,2740.46,2021/8/30,2021/9/1,3
40909,2021/9/1 1:00,23365.5,-4124,2670.46,2021/8/30,2021/9/1,4
40912,2021/9/1 1:15,23323.8,-4124,2591.11,2021/8/30,2021/9/1,5
40915,2021/9/1 1:30,23300.4,-4124,2514.41,2021/8/30,2021/9/1,6
40918,2021/9/1 1:45,23237.1,-4124,2434.9,2021/8/30,2021/9/1,7
40921,2021/9/1 2:00,23166.3,-4124,2357.48,2021/8/30,2021/9/1,8
40924,2021/9/1 2:15,23115.4,-4124,2281.62,2021/8/30,2021/9/1,9
40927,2021/9/1 2:30,23097.4,-4124,2202.93,2021/8/30,2021/9/1,10
40930,2021/9/1 2:45,23067.2,-4124,2128.22,2021/8/30,2021/9/1,11
40933,2021/9/1 3:00,23020.8,-4124,2060.53,2021/8/30,2021/9/1,12
40936,2021/9/1 3:15,22936,-4124,2005.22,2021/8/30,2021/9/1,13
40939,2021/9/1 3:30,22917.4,-4124,1954.82,2021/8/30,2021/9/1,14
40942,2021/9/1 3:45,22933.2,-4124,1907.65,2021/8/30,2021/9/1,15
40945,2021/9/1 4:00,22951.4,-4124,1868.77,2021/8/30,2021/9/1,16
40948,2021/9/1 4:15,22949.7,-4124,1830.88,2021/8/30,2021/9/1,17
40951,2021/9/1 4:30,22967.9,-4124,1796.42,2021/8/30,2021/9/1,18
40954,2021/9/1 4:45,23060.5,-4124,1762.41,2021/8/30,2021/9/1,19
40957,2021/9/1 5:00,23192.4,-4531,1727.34,2021/8/30,2021/9/1,20
40960,2021/9/1 5:15,23330.5,-4531,1689.32,2021/8/30,2021/9/1,21
40963,2021/9/1 5:30,23507.5,-4531,1654.52,2021/8/30,2021/9/1,22
40966,2021/9/1 5:45,23845.4,-4531,1627.13,2021/8/30,2021/9/1,23
40969,2021/9/1 6:00,24210.2,-5345,1627.07,2021/8/30,2021/9/1,24
40972,2021/9/1 6:15,24554.8,-5345,1671.03,2021/8/30,2021/9/1,25
40975,2021/9/1 6:30,24750.7,-5345,1730.51,2021/8/30,2021/9/1,26
40978,2021/9/1 6:45,24773.4,-5345,1829,2021/8/30,2021/9/1,27
40981,2021/9/1 7:00,24756.5,-5578,1926.73,2021/8/30,2021/9/1,28
40984,2021/9/1 7:15,24648.6,-5808,2057.26,2021/8/30,2021/9/1,29
40987,2021/9/1 7:30,24494,-6036,2225.54,2021/8/30,2021/9/1,30
40990,2021/9/1 7:45,24375.8,-6263,2401.97,2021/8/30,2021/9/1,31
40993,2021/9/1 8:00,24306.7,-6491,2565.66,2021/8/30,2021/9/1,32
40996,2021/9/1 8:15,24233,-6720,2741.29,2021/8/30,2021/9/1,33
40999,2021/9/1 8:30,24237.3,-6948,2934.39,2021/8/30,2021/9/1,34
41002,2021/9/1 8:45,24237.2,-7175,3118.78,2021/8/30,2021/9/1,35
41005,2021/9/1 9:00,24232.8,-7175,3314.25,2021/8/30,2021/9/1,36
41008,2021/9/1 9:15,24274.8,-7175,3516.99,2021/8/30,2021/9/1,37
41011,2021/9/1 9:30,24416.8,-7175,3692.54,2021/8/30,2021/9/1,38
41014,2021/9/1 9:45,24545.7,-7175,3873.09,2021/8/30,2021/9/1,39
41017,2021/9/1 10:00,24652.4,-7175,4008.32,2021/8/30,2021/9/1,40
41020,2021/9/1 10:15,24755.5,-7175,4150.58,2021/8/30,2021/9/1,41
41023,2021/9/1 10:30,24853.9,-7175,4272.06,2021/8/30,2021/9/1,42
41026,2021/9/1 10:45,24950.5,-7175,4395.22,2021/8/30,2021/9/1,43
41029,2021/9/1 11:00,24977.5,-6338,4511.19,2021/8/30,2021/9/1,44
41032,2021/9/1 11:15,24970.7,-6110,4611.57,2021/8/30,2021/9/1,45
41035,2021/9/1 11:30,24813,-5881,4757.71,2021/8/30,2021/9/1,46
41038,2021/9/1 11:45,24621.9,-5653,4824.98,2021/8/30,2021/9/1,47
41041,2021/9/1 12:00,24447.1,-5653,4871.86,2021/8/30,2021/9/1,48
41044,2021/9/1 12:15,24322.6,-5653,4935.05,2021/8/30,2021/9/1,49
41047,2021/9/1 12:30,24263.3,-5653,4968.13,2021/8/30,2021/9/1,50
41050,2021/9/1 12:45,24088.8,-5653,4983.08,2021/8/30,2021/9/1,51
41053,2021/9/1 13:00,24018.7,-6263,4965.23,2021/8/30,2021/9/1,52
41056,2021/9/1 13:15,23909.4,-6263,4911.08,2021/8/30,2021/9/1,53
41059,2021/9/1 13:30,23866.1,-6263,4889.56,2021/8/30,2021/9/1,54
41062,2021/9/1 13:45,23921.2,-6263,4863.9,2021/8/30,2021/9/1,55
41065,2021/9/1 14:00,24109.2,-6263,4802.33,2021/8/30,2021/9/1,56
41068,2021/9/1 14:15,24238.7,-6263,4727.59,2021/8/30,2021/9/1,57
41071,2021/9/1 14:30,24359.2,-6263,4647.85,2021/8/30,2021/9/1,58
41074,2021/9/1 14:45,24557.8,-6263,4543.36,2021/8/30,2021/9/1,59
41077,2021/9/1 15:00,24831,-6263,4369.38,2021/8/30,2021/9/1,60
41080,2021/9/1 15:15,25029.7,-6263,4256.58,2021/8/30,2021/9/1,61
41083,2021/9/1 15:30,25206.6,-6263,4116.26,2021/8/30,2021/9/1,62
41086,2021/9/1 15:45,25471.8,-6263,3901.12,2021/8/30,2021/9/1,63
41089,2021/9/1 16:00,25746.1,-6263,3671.26,2021/8/30,2021/9/1,64
41092,2021/9/1 16:15,25991.4,-6263,3437.42,2021/8/30,2021/9/1,65
41095,2021/9/1 16:30,26196.5,-6263,3228.41,2021/8/30,2021/9/1,66
41098,2021/9/1 16:45,26434.7,-6263,2932.25,2021/8/30,2021/9/1,67
41101,2021/9/1 17:00,26692.7,-6491,2688.37,2021/8/30,2021/9/1,68
41104,2021/9/1 17:15,26939.4,-6720,2425.25,2021/8/30,2021/9/1,69
41107,2021/9/1 17:30,27145.1,-6948,2166.11,2021/8/30,2021/9/1,70
41110,2021/9/1 17:45,27280.6,-7175,1948.61,2021/8/30,2021/9/1,71
41113,2021/9/1 18:00,27379.5,-7170,1777.06,2021/8/30,2021/9/1,72
41116,2021/9/1 18:15,27501.8,-7170,1668.53,2021/8/30,2021/9/1,73
41119,2021/9/1 18:30,27612.9,-7170,1605.7,2021/8/30,2021/9/1,74
41122,2021/9/1 18:45,27692.1,-7170,1579.21,2021/8/30,2021/9/1,75
41125,2021/9/1 19:00,27746.9,-7170,1602.74,2021/8/30,2021/9/1,76
41128,2021/9/1 19:15,27772.3,-7170,1640.71,2021/8/30,2021/9/1,77
41131,2021/9/1 19:30,27787.6,-7170,1684.7,2021/8/30,2021/9/1,78
41134,2021/9/1 19:45,27764.2,-7170,1722.74,2021/8/30,2021/9/1,79
41137,2021/9/1 20:00,27628.1,-7170,1750.95,2021/8/30,2021/9/1,80
41140,2021/9/1 20:15,27409.5,-7170,1770.05,2021/8/30,2021/9/1,81
41143,2021/9/1 20:30,27212.1,-7170,1779.35,2021/8/30,2021/9/1,82
41146,2021/9/1 20:45,27030.5,-7170,1795.3,2021/8/30,2021/9/1,83
41149,2021/9/1 21:00,26857.4,-6943,1802.98,2021/8/30,2021/9/1,84
41152,2021/9/1 21:15,26714.1,-6715,1800,2021/8/30,2021/9/1,85
41155,2021/9/1 21:30,26403.5,-6486,1802.28,2021/8/30,2021/9/1,86
41158,2021/9/1 21:45,26017.8,-6258,1813.57,2021/8/30,2021/9/1,87
41161,2021/9/1 22:00,25611.9,-4810,1823.01,2021/8/30,2021/9/1,88
41164,2021/9/1 22:15,25263.5,-4582,1836.36,2021/8/30,2021/9/1,89
41167,2021/9/1 22:30,25055.8,-4352,1839.01,2021/8/30,2021/9/1,90
41170,2021/9/1 22:45,24942.2,-4124,1847.97,2021/8/30,2021/9/1,91
41173,2021/9/1 23:00,24766,-4124,1867.85,2021/8/30,2021/9/1,92
41176,2021/9/1 23:15,24538.6,-4124,1927.4,2021/8/30,2021/9/1,93
41179,2021/9/1 23:30,24152.9,-4124,1936.09,2021/8/30,2021/9/1,94
41182,2021/9/1 23:45,23754.8,-4124,1960.81,2021/8/30,2021/9/1,95
41185,2021/9/2 0:00,23679.6,-4516,1786.41,2021/8/31,2021/9/2,0
41188,2021/9/2 0:15,23747.1,-4243,1807.73,2021/8/31,2021/9/2,1
41191,2021/9/2 0:30,23652.2,-3969,1839.58,2021/8/31,2021/9/2,2
41194,2021/9/2 0:45,23534.5,-3969,1877.41,2021/8/31,2021/9/2,3
41197,2021/9/2 1:00,23378.8,-3969,1913.09,2021/8/31,2021/9/2,4
41200,2021/9/2 1:15,23208.9,-3969,1949.81,2021/8/31,2021/9/2,5
41203,2021/9/2 1:30,23169,-3969,1990.51,2021/8/31,2021/9/2,6
41206,2021/9/2 1:45,23157.6,-3969,2039.64,2021/8/31,2021/9/2,7
41209,2021/9/2 2:00,23039.9,-3969,2073.46,2021/8/31,2021/9/2,8
41212,2021/9/2 2:15,22854.3,-3969,2106.66,2021/8/31,2021/9/2,9
41215,2021/9/2 2:30,22742.1,-3969,2136.29,2021/8/31,2021/9/2,10
41218,2021/9/2 2:45,22711.4,-3969,2169.5,2021/8/31,2021/9/2,11
41221,2021/9/2 3:00,22667.3,-3969,2216.95,2021/8/31,2021/9/2,12
41224,2021/9/2 3:15,22593.3,-3969,2252.84,2021/8/31,2021/9/2,13
41227,2021/9/2 3:30,22512.4,-3969,2290.93,2021/8/31,2021/9/2,14
41230,2021/9/2 3:45,22468.4,-3969,2326.65,2021/8/31,2021/9/2,15
41233,2021/9/2 4:00,22464.4,-3969,2354.14,2021/8/31,2021/9/2,16
41236,2021/9/2 4:15,22521.7,-3969,2379.15,2021/8/31,2021/9/2,17
41239,2021/9/2 4:30,22540.9,-3969,2401.43,2021/8/31,2021/9/2,18
41242,2021/9/2 4:45,22443.9,-3969,2420.68,2021/8/31,2021/9/2,19
41245,2021/9/2 5:00,22568.4,-4124,2416.98,2021/8/31,2021/9/2,20
41248,2021/9/2 5:15,22849.2,-4124,2401.23,2021/8/31,2021/9/2,21
41251,2021/9/2 5:30,22943.9,-4124,2379.5,2021/8/31,2021/9/2,22
41254,2021/9/2 5:45,23133.5,-4436,2350.94,2021/8/31,2021/9/2,23
41257,2021/9/2 6:00,23768.2,-4748,2370.87,2021/8/31,2021/9/2,24
41260,2021/9/2 6:15,24193.7,-5060,2447.83,2021/8/31,2021/9/2,25
41263,2021/9/2 6:30,24448.9,-5060,2567.24,2021/8/31,2021/9/2,26
41266,2021/9/2 6:45,24704.2,-5060,2743.29,2021/8/31,2021/9/2,27
41269,2021/9/2 7:00,24817.7,-5303,2945.16,2021/8/31,2021/9/2,28
41272,2021/9/2 7:15,24732.6,-5545,3215.08,2021/8/31,2021/9/2,29
41275,2021/9/2 7:30,24647.5,-5789,3541.98,2021/8/31,2021/9/2,30
41278,2021/9/2 7:45,24562.4,-6031,3872.22,2021/8/31,2021/9/2,31
41281,2021/9/2 8:00,24477.3,-6274,4257.56,2021/8/31,2021/9/2,32
41284,2021/9/2 8:15,24448.9,-6515,4592.66,2021/8/31,2021/9/2,33
41287,2021/9/2 8:30,24564.8,-6758,4970.54,2021/8/31,2021/9/2,34
41290,2021/9/2 8:45,24451.5,-7000,5318.47,2021/8/31,2021/9/2,35
41293,2021/9/2 9:00,24387.3,-7000,5663.92,2021/8/31,2021/9/2,36
41296,2021/9/2 9:15,24366.2,-7000,6003.84,2021/8/31,2021/9/2,37
41299,2021/9/2 9:30,24362.5,-7000,6332.59,2021/8/31,2021/9/2,38
41302,2021/9/2 9:45,24367.2,-7000,6661.25,2021/8/31,2021/9/2,39
41305,2021/9/2 10:00,24435.2,-7000,6898.5,2021/8/31,2021/9/2,40
41308,2021/9/2 10:15,24487.1,-7000,7154.83,2021/8/31,2021/9/2,41
41311,2021/9/2 10:30,24570.5,-7000,7361.46,2021/8/31,2021/9/2,42
41314,2021/9/2 10:45,24594.2,-6636,7563.21,2021/8/31,2021/9/2,43
41317,2021/9/2 11:00,24589.7,-6030,7724.85,2021/8/31,2021/9/2,44
41320,2021/9/2 11:15,24556.5,-5424,7856.63,2021/8/31,2021/9/2,45
41323,2021/9/2 11:30,24472.9,-5183,7998.95,2021/8/31,2021/9/2,46
41326,2021/9/2 11:45,24325.4,-4940,8054.01,2021/8/31,2021/9/2,47
41329,2021/9/2 12:00,24122.6,-4940,8097.72,2021/8/31,2021/9/2,48
41332,2021/9/2 12:15,23966.4,-4940,8115.1,2021/8/31,2021/9/2,49
41335,2021/9/2 12:30,23844.7,-4940,8103.08,2021/8/31,2021/9/2,50
41338,2021/9/2 12:45,23721.4,-5304,8054.11,2021/8/31,2021/9/2,51
41341,2021/9/2 13:00,23643.4,-5668,7958.41,2021/8/31,2021/9/2,52
41344,2021/9/2 13:15,23621.2,-6031,7837.81,2021/8/31,2021/9/2,53
41347,2021/9/2 13:30,23663.8,-6031,7727.07,2021/8/31,2021/9/2,54
41350,2021/9/2 13:45,23769.6,-6031,7554.81,2021/8/31,2021/9/2,55
41353,2021/9/2 14:00,23903.2,-6031,7321.81,2021/8/31,2021/9/2,56
41356,2021/9/2 14:15,24036.5,-6031,7091.13,2021/8/31,2021/9/2,57
41359,2021/9/2 14:30,24156.8,-6031,6855.4,2021/8/31,2021/9/2,58
41362,2021/9/2 14:45,24307.5,-6031,6614.76,2021/8/31,2021/9/2,59
41365,2021/9/2 15:00,24504.6,-6031,6293.29,2021/8/31,2021/9/2,60
41368,2021/9/2 15:15,24717.5,-6031,6022.96,2021/8/31,2021/9/2,61
41371,2021/9/2 15:30,24980.5,-6031,5729.91,2021/8/31,2021/9/2,62
41374,2021/9/2 15:45,25307.4,-6031,5357.66,2021/8/31,2021/9/2,63
41377,2021/9/2 16:00,25587,-6031,5006.12,2021/8/31,2021/9/2,64
41380,2021/9/2 16:15,25859.8,-6031,4649.61,2021/8/31,2021/9/2,65
41383,2021/9/2 16:30,26068.7,-6031,4313.09,2021/8/31,2021/9/2,66
41386,2021/9/2 16:45,26420.7,-6031,3862.98,2021/8/31,2021/9/2,67
41389,2021/9/2 17:00,26742.8,-6274,3467.9,2021/8/31,2021/9/2,68
41392,2021/9/2 17:15,26959.8,-6515,3036.75,2021/8/31,2021/9/2,69
41395,2021/9/2 17:30,27208,-6758,2600,2021/8/31,2021/9/2,70
41398,2021/9/2 17:45,27370.4,-7000,2228.93,2021/8/31,2021/9/2,71
41401,2021/9/2 18:00,27526.8,-7000,1926.16,2021/8/31,2021/9/2,72
41404,2021/9/2 18:15,27620.5,-7000,1727.51,2021/8/31,2021/9/2,73
41407,2021/9/2 18:30,27714.5,-7000,1593.75,2021/8/31,2021/9/2,74
41410,2021/9/2 18:45,27836.9,-7000,1546.59,2021/8/31,2021/9/2,75
41413,2021/9/2 19:00,27905.6,-6688,1554.58,2021/8/31,2021/9/2,76
41416,2021/9/2 19:15,27967,-6688,1573.13,2021/8/31,2021/9/2,77
41419,2021/9/2 19:30,28030.1,-6688,1595.15,2021/8/31,2021/9/2,78
41422,2021/9/2 19:45,28005.6,-6688,1625.54,2021/8/31,2021/9/2,79
41425,2021/9/2 20:00,27851.7,-6688,1650.4,2021/8/31,2021/9/2,80
41428,2021/9/2 20:15,27613.5,-6688,1671.53,2021/8/31,2021/9/2,81
41431,2021/9/2 20:30,27359.3,-6688,1689.18,2021/8/31,2021/9/2,82
41434,2021/9/2 20:45,27154.1,-6688,1710.56,2021/8/31,2021/9/2,83
41437,2021/9/2 21:00,26990.1,-6758,1745.76,2021/8/31,2021/9/2,84
41440,2021/9/2 21:15,26800.3,-6515,1775.47,2021/8/31,2021/9/2,85
41443,2021/9/2 21:30,26577.4,-6274,1814.02,2021/8/31,2021/9/2,86
41446,2021/9/2 21:45,26301.1,-5667,1853.38,2021/8/31,2021/9/2,87
41449,2021/9/2 22:00,25952.5,-5061,1936.98,2021/8/31,2021/9/2,88
41452,2021/9/2 22:15,25586.4,-4454,1979.5,2021/8/31,2021/9/2,89
41455,2021/9/2 22:30,25242.3,-4212,1987.51,2021/8/31,2021/9/2,90
41458,2021/9/2 22:45,24999.7,-3969,1983.69,2021/8/31,2021/9/2,91
41461,2021/9/2 23:00,24883.1,-3969,1978.43,2021/8/31,2021/9/2,92
41464,2021/9/2 23:15,24656.6,-3969,2002.53,2021/8/31,2021/9/2,93
41467,2021/9/2 23:30,24296.5,-3969,2020.37,2021/8/31,2021/9/2,94
41470,2021/9/2 23:45,23970,-3969,2043.69,2021/8/31,2021/9/2,95
41473,2021/9/3 0:00,23324.3,-4526,2320.04,2021/9/1,2021/9/3,0
41476,2021/9/3 0:15,23300,-4253,2349.91,2021/9/1,2021/9/3,1
41479,2021/9/3 0:30,23171.2,-3979,2360.19,2021/9/1,2021/9/3,2
41482,2021/9/3 0:45,23094,-3979,2374.27,2021/9/1,2021/9/3,3
41485,2021/9/3 1:00,23120.2,-3979,2387.76,2021/9/1,2021/9/3,4
41488,2021/9/3 1:15,23041.7,-3979,2397.13,2021/9/1,2021/9/3,5
41491,2021/9/3 1:30,22897.5,-3979,2403.06,2021/9/1,2021/9/3,6
41494,2021/9/3 1:45,22738,-3979,2424.84,2021/9/1,2021/9/3,7
41497,2021/9/3 2:00,22696,-3979,2419.59,2021/9/1,2021/9/3,8
41500,2021/9/3 2:15,22702.1,-3979,2402.89,2021/9/1,2021/9/3,9
41503,2021/9/3 2:30,22623.2,-3979,2379.79,2021/9/1,2021/9/3,10
41506,2021/9/3 2:45,22548.5,-3979,2349.21,2021/9/1,2021/9/3,11
41509,2021/9/3 3:00,22530.2,-3979,2329.77,2021/9/1,2021/9/3,12
41512,2021/9/3 3:15,22460.5,-3979,2311.83,2021/9/1,2021/9/3,13
41515,2021/9/3 3:30,22345.5,-3979,2296.21,2021/9/1,2021/9/3,14
41518,2021/9/3 3:45,22309.8,-3979,2269.67,2021/9/1,2021/9/3,15
41521,2021/9/3 4:00,22329.4,-3979,2234.83,2021/9/1,2021/9/3,16
41524,2021/9/3 4:15,22272,-3979,2202.82,2021/9/1,2021/9/3,17
41527,2021/9/3 4:30,22183,-3979,2167.96,2021/9/1,2021/9/3,18
41530,2021/9/3 4:45,22373.3,-3979,2114.9,2021/9/1,2021/9/3,19
41533,2021/9/3 5:00,22648.1,-4134,2061.73,2021/9/1,2021/9/3,20
41536,2021/9/3 5:15,22843.4,-4134,2012.79,2021/9/1,2021/9/3,21
41539,2021/9/3 5:30,23109.1,-4134,1961.93,2021/9/1,2021/9/3,22
41542,2021/9/3 5:45,23489.9,-4446,1899.34,2021/9/1,2021/9/3,23
41545,2021/9/3 6:00,24019.2,-4758,1894.66,2021/9/1,2021/9/3,24
41548,2021/9/3 6:15,24517.8,-5070,1936.24,2021/9/1,2021/9/3,25
41551,2021/9/3 6:30,24780.2,-5070,2015.3,2021/9/1,2021/9/3,26
41554,2021/9/3 6:45,24768.8,-5070,2155.67,2021/9/1,2021/9/3,27
41557,2021/9/3 7:00,24544.1,-5314,2302.61,2021/9/1,2021/9/3,28
41560,2021/9/3 7:15,24403.7,-5560,2479.5,2021/9/1,2021/9/3,29
41563,2021/9/3 7:30,24306.7,-5803,2712.14,2021/9/1,2021/9/3,30
41566,2021/9/3 7:45,24229.5,-6046,2967.82,2021/9/1,2021/9/3,31
41569,2021/9/3 8:00,24225.7,-6289,3249.08,2021/9/1,2021/9/3,32
41572,2021/9/3 8:15,24263.3,-6534,3498.24,2021/9/1,2021/9/3,33
41575,2021/9/3 8:30,24285.1,-6778,3766.72,2021/9/1,2021/9/3,34
41578,2021/9/3 8:45,24321.7,-7020,4005.04,2021/9/1,2021/9/3,35
41581,2021/9/3 9:00,24397.4,-7020,4254.11,2021/9/1,2021/9/3,36
41584,2021/9/3 9:15,24423.5,-7020,4526.96,2021/9/1,2021/9/3,37
41587,2021/9/3 9:30,24453.1,-7020,4780.93,2021/9/1,2021/9/3,38
41590,2021/9/3 9:45,24537,-7020,5025.7,2021/9/1,2021/9/3,39
41593,2021/9/3 10:00,24597.8,-7020,5210.75,2021/9/1,2021/9/3,40
41596,2021/9/3 10:15,24722,-7020,5400.46,2021/9/1,2021/9/3,41
41599,2021/9/3 10:30,24824.5,-7020,5564.94,2021/9/1,2021/9/3,42
41602,2021/9/3 10:45,24888.1,-6656,5714.81,2021/9/1,2021/9/3,43
41605,2021/9/3 11:00,24940.7,-6050,5852.58,2021/9/1,2021/9/3,44
41608,2021/9/3 11:15,24899.8,-5443,5940.68,2021/9/1,2021/9/3,45
41611,2021/9/3 11:30,24708.5,-5198,6056.22,2021/9/1,2021/9/3,46
41614,2021/9/3 11:45,24426.9,-4955,6073.8,2021/9/1,2021/9/3,47
41617,2021/9/3 12:00,24133.3,-4955,6079.63,2021/9/1,2021/9/3,48
